ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen
1673058981,antok_hai,"Update Analisa Capres : Dahlan Isk.-Tri Risma, Pramono Edi W-Yusril IM., Ali Masykur Musa-Prabowo, Jokowi-JK, Win-HT @Yusrilihza_Mhd",2/19/2014 6:43,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
669183451,dcrestafa_7,suara pemilu.... vote capres Mahfud MD dan wakilnya Jokowi atau Dahlan Iskan... #dcrestafa,2/19/2014 7:07,None,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,1
1871646516,antok_hai,"@TrioMacan2000 Capres Dahlan Akan melakukan dan menghalalkan segala cara, sprti dia menjalankan bisnisnya. (Kami akan Tirakat, agar gagal)",2/19/2014 7:34,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
411833943,backPaoo,Presiden Megawati??? RT@JetVeetlev: Bener juga! RT @FaktaAgama: Semua Presiden Indonesia menggunakan Peci hitam.,2/19/2014 8:58,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
569697422,kabarmasukPTN,"ini contoh orang yang kuliah dijurusan A belum tentu jadi A,soekarno lulusan teknik jadi presiden,jokowi lulusan kehutanan jadi gubernur",2/19/2014 11:44,None,web,,0
453902843,Elladevii,"RT @kabarmasukPTN: ini contoh orang yang kuliah dijurusan A belum tentu jadi A,soekarno lulusan teknik jadi presiden,jokowi lulusan kehutan",2/19/2014 11:45,None,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,0
1614942947,huda1892,"Presiden jokowi,wapres bu risma. Class!! #SaveRisma",2/19/2014 16:58,None,"<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon for Android PRO</a>",,1
-615027014,ryand_tanoshi,"Presiden jokowi, wakilnya bu risma. Cock gak tuh?",2/19/2014 16:58,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
810144408,neoatarashi30,"Gubernurnya bu risma, presidennya prabowo wakilnya jokowi ""@ryand_tanoshi: Presiden jokowi, wakilnya bu risma. Cock gak tuh?""",2/19/2014 17:01,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
1384142724,ryand_tanoshi,"Prabowo... hahahahaha ""@neoatarashi30: Gubernurnya bu risma, presidennya prabowo wakilnya jokowi ""@ryand_tanoshi: Presiden jokowi, wakilnya",2/19/2014 17:03,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
-1654883100,rudyrestu1,"@Alex_Junaidi lebih pas lagi puan/cawapres dengan risma/capres, prabowo capres/mega cawapres",2/19/2014 17:04,None,web,,1
915950071,Alex_Junaidi,"RT @rudyrestu1: @Alex_Junaidi lebih pas lagi puan/cawapres dengan risma/capres, prabowo capres/mega cawapres",2/19/2014 17:09,None,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,1
-1793883702,city_jakarta,"Mega:Memajukan/kawal Reformasi,SBY: Reformasi lebih Indonesianis,capres Prabowo-JK:negosiator.Prestasi jokohok?:OMONG KOSONG! @TrioMacan2000",2/19/2014 17:32,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1
2127783235,oz_zin,"Prabowo jadi Presiden 2014? Gw sih milih doi jadi Presiden, tp doi kan dibenci Amerika. Bisa jadi Presiden? Prabowo kan bukan SBY. :))",2/19/2014 18:10,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
81558425,RajaBoyol,@jackychan_ @MSukarnoputri @Rowan_Atkinson @ladygaga @agnezmo Mi permainan DUNIA MAYA gak pandang Presiden jk mau balaskan saja penderitaan,2/19/2014 22:03,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1
-572983836,BharaXVI,Semoga Acara lancar menjadi Satgas Pengawal Capres Prabowo dalam rangka Ulang Tahun Gerindra ! :) Amiin.,2/19/2014 23:28,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0
869287953,aalsya,"Kalo bu Risma jadi Presiden, @jokowi_do2. Wakilnya,gw pilih mereka,puluhan tahun jd golput luntur. Piye pak @SBYudhoyono",2/20/2014 5:10,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
-1470980330,enn_juu,"@prabowo08 Garindra suara 30% Presiden Prabowo, wakil Jokowi PDI suara 45 % asal PDI Legowo, tanpa hrs kampanye 100% menang",2/20/2014 5:29,None,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",,1
-799615422,DemiToba,"bersama Dahlan Iskan dan TB Silalahi.  Hari ini, Rabu (19/2/2014), Enrekang sedang bersiap menyambut Presiden ... | Dahlan Iskan  3/14",2/20/2014 5:46,None,"<a href=""http://longtweetsplitter.com/?source=twitter"" rel=""nofollow"">LongTweetSplitter</a>",,1
-79117139,DemiToba,"SBY, Dahlan Iskan dan TB Silalahi Akan Kumpul di Enrekang Danu Damarjati - detikNews  Enrekang - Presiden ... | Dahlan Iskan  1/14",2/20/2014 5:46,None,"<a href=""http://longtweetsplitter.com/?source=twitter"" rel=""nofollow"">LongTweetSplitter</a>",,0
-952097882,Faizulibad,Belum ditentukan jadi kandidat capres Jokowi udh disadap duluan.,2/20/2014 7:15,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-5.9865287, 106.0675351",0
1827086538,Presiden2014com,RT @danieelhs: @Mesulam @GWirjawan lo milih Gita wirjawan mes? menteri yang turun buat jadi presiden? jokowi aja yang udah pasti tenar aja ,2/20/2014 7:25,None,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,-1
-767930262,BhayuMH,"Dulu wartawan menyebutnya berita ala Terbit,kalau sekarang ala RM ""@nukman: wartawan: bu Risma cocok jadi presiden? | Jokowi: cocok,cocok...",2/20/2014 8:25,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1
-1270415016,zuhairimisrawi,"LOL @nukman: wartawan: bu Risma cocok jadi presiden? | Jokowi: cocok, ..cocok | jadi berita - Jokowi: Risma Cocok jadi Presiden | hehehe""",2/20/2014 8:26,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0
-1017147160,AndoreChan,"RT @zuhairimisrawi: LOL @nukman: wartawan: bu Risma cocok jadi presiden? | Jokowi: cocok, ..cocok | jadi berita - Jokowi: Risma Cocok jadi ",2/20/2014 8:31,None,web,,0
57941354,ridhoimawan,"Tugaspun usai. RT @nukman: wartawan: bu Risma cocok jadi presiden? | Jokowi: cocok, .cocok | jadi berita - Jokowi: Risma Cocok jadi Presiden",2/20/2014 8:35,None,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",,0
-1107216659,MasyfukR,"Risma didukung presiden,jokowi,bu mega dan rakyat,memang orang jujur di cintai semua golongan @fadjroeL",2/20/2014 9:47,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
-22059663,annisahsny,"Dripda kwe sg ddi presiden :))))) ""@zuhairimisrawi: LOL @nukman: wartawan: bu Risma cocok jadi presiden? | Jokowi: cocok, ..cocok | jadi be",2/20/2014 9:54,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0
-282549462,rifkiramadhan03,RT @PresidenJokowi_: #presiden #jokowi News Preserving the Natural Resources and Culture of Chinese Herbal Medicine - Acupuncture Tod... ht,2/20/2014 10:08,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0
-1628945620,TempoSemanal,"Maluk sira. Se mak diak liu ba #TimorLeste - Presiden #Subianto, Presiden #Megawati, Presiden #Bakrie, ka Presiden#Jokowi? #Indonesia",2/20/2014 15:12,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
1691245449,Riomsdd,Presiden Jokowi Wapres Bu Risma. Jadoss dah Indonesia,2/20/2014 15:15,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1
-1806535910,fundasaunmahein,"RT @TempoSemanal: Maluk sira. Se mak diak liu ba #TimorLeste - Presiden #Subianto, Presiden #Megawati, Presiden #Bakrie, ka Presiden#Jokowi",2/20/2014 15:29,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
2120248541,RustamIbrahim,"10. Sebaliknya, kalau tidak mau punya Presiden Prabowo, dapat mulai dengan tidak memilih Gerindra @fadjroeL",2/21/2014 1:26,None,web,,-1
552786538,DemiToba,"(19/2). Menurutnya, dukungan mahasiswa yang mengalir  tersebut murni untuk calon presiden (capres) ... | Dahlan Iskan Presidenku  6/23",2/21/2014 1:38,None,"<a href=""http://longtweetsplitter.com/?source=twitter"" rel=""nofollow"">LongTweetSplitter</a>",,1
-947625370,RDI_Sidoarjo,"RT @DemiToba: (19/2). Menurutnya, dukungan mahasiswa yang mengalir  tersebut murni untuk calon presiden (capres) ... | Dahlan Iskan Preside",2/21/2014 1:44,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
-1975775544,Presiden2014com,"RT @RustamIbrahim: 10. Sebaliknya, kalau tidak mau punya Presiden Prabowo, dapat mulai dengan tidak memilih Gerindra @fadjroeL",2/21/2014 1:56,None,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,-1
-774584533,Christineluvdai,"Presiden:;Jokowi,Wakil:Risma,mendagri:Ahok#saverisma",2/21/2014 3:08,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
1546347947,Jidat,sehat? RT @JTmor: Siapa yg berani macem2 ke Capres Jokowi di twitter harus berhadapan dulu dgn the Duke of Twitterland #JTmor,2/21/2014 5:45,None,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,0
-1452189874,ynrhexa_,Jokowi (y) '@jtmor: Siapa yg berani macem2 ke Capres Jokowi di twitter harus berhadapan dulu dgn the Duke of Twitterl',2/21/2014 5:47,None,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",,1
-431710096,EFEK_JOKOWI,tengah peningkatan elektabilitas partainya.  Gerindera yang memiliki Capres Prabowo Subianto dinilai terkerek elektabilitasnya karena,2/21/2014 6:11,None,web,,1
-1123103879,Dwi_yoi,RT @JTmor: Siapa yg berani macem2 ke Capres Jokowi di twitter harus berhadapan dulu dgn the Duke of Twitterland #JTmor *gue bantai habis* ????,2/21/2014 6:16,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
-1455759426,suhaemi_13314,@Prabowo08 kapan ketangerang pak presiden Prabowo.bravo Gerindra,2/21/2014 6:30,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
1361696676,ulinyusron,"Kalau Jawa Tengah bisa melahirkan capres Jokowi, nah dari Jawa Timur digorenglah Ibu Walkot utk jadi cawapres penculik :))",2/21/2014 6:50,None,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,1
-1263078720,kokokdirgantoro,"Anti klimaks!!! ""@ulinyusron: Kalau Jateng bisa lahir capres Jokowi, nah dari Jatim digorenglah Ibu Walkot utk jadi cawapres penculik :))""",2/21/2014 6:51,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
-1402458105,yuliaa157,"Aku mau presiden dr luar jawa bisa ga ya :) RT @ulinyusron: Kalau Jawa Tengah bisa melahirkan capres Jokowi, nah dari Jawa Timur digorenglah",2/21/2014 6:51,None,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,-1
1371404066,Reiza_Patters,"#jreng! :D RT @ulinyusron Kalau Jawa Tengah bisa melahirkan capres Jokowi, dari Jawa Timur digorenglah Ibu Walkot utk cawapres penculik :))",2/21/2014 6:54,None,web,,1
139837133,jo_pardomuan,"Jangan pilih penculik! ""@ulinyusron: Kalau Jawa Tengah bisa melahirkan capres Jokowi, nah dari Jawa Timur digorenglah Ibu Walkot utk jadi ca",2/21/2014 6:57,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1
1231312295,paringwaluyo,"RT @kokokdirgantoro: Anti klimaks!!! ""@ulinyusron: Kalau Jateng bisa lahir capres Jokowi, nah dari Jatim digorenglah Ibu Walkot utk jadi ca",2/21/2014 6:57,None,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,-1
-882264657,JatiAndrianto,"O gitu alurnya ""@kokokdirgantoro: Anti klimaks!!! ""@ulinyusron: Jateng lahirkan capres Jokowi, dari Jatim digorenglah Walkot jadi cawapres",2/21/2014 7:05,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1
-1772240177,absolutia,"RT @jo_pardomuan: Jangan pilih penculik! ""@ulinyusron: Kalau Jawa Tengah bisa melahirkan capres Jokowi, nah dari Jawa Timur digorenglah Ibu",2/21/2014 7:10,None,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,-1
-1798142083,bukik,"RT @ulinyusron: Kalau Jawa Tengah bisa melahirkan capres Jokowi, nah dari Jawa Timur digorenglah Ibu Walkot utk jadi cawapres penculik :))",2/21/2014 7:27,None,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,1
888753645,azirmaop,warga Indonesia baiknya ngak usah pilih Capres Prabowo. Capek kita juga harus memilih Ibu Negara lagi cc @ulinyusron,2/21/2014 7:57,None,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,-1
-1303906140,tiffanyeppeo,Presiden Jokowi wakilnya Tri Rismaharini. Bakal tentram nih negara..,2/21/2014 8:47,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
1348463915,RirinML,"Gue mah salut sama capres wiranto ini, jarang ada calon pemimpin negaraa ngerasain jdi rakyat biasa.. Gue pilih..",2/21/2014 8:57,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
1840643531,AlexSandroTan,"RT @Reiza_Patters: #jreng! :D RT @ulinyusron Kalau Jawa Tengah bisa melahirkan capres Jokowi, dari Jawa Timur digorenglah Ibu Walkot utk ca",2/21/2014 8:59,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1
-45918013,DemiToba,antusias menerima bantuan dari RDI. Para pengungsi ini berharap jika pak Dahlan menjadi presiden. ... | Dahlan Iskan Presidenku  26/27,2/21/2014 10:16,None,"<a href=""http://longtweetsplitter.com/?source=twitter"" rel=""nofollow"">LongTweetSplitter</a>",,1
-804651074,fitiya_,RT @DemiToba: antusias menerima bantuan dari RDI. Para pengungsi ini berharap jika pak Dahlan menjadi presiden. ... | Dahlan Iskan Presiden,2/21/2014 10:18,None,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,1
-333568539,Ratnahadiwijaya,@prabowo hrus menang pemilu tahun ini.klo bs presiden prabowo wakil jokowi bru rakyat indonesia ayem tentrem gemah ripah loh jinawi.,2/21/2014 13:42,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
844543302,BaniIlmi,Negeri ini terbiasa autopilot. Buat apa ada Presiden jk RAKYATnya harus bjuang sendiri jg sementara penguasa hnya memperkaya diri #yukgolput,2/21/2014 14:12,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
824042157,tatachayank,RT @Ratnahadiwijaya: @prabowo hrus menang pemilu tahun ini.klo bs presiden prabowo wakil jokowi bru rakyat indonesia ayem tentrem gemah rip,2/21/2014 14:14,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1
-24430793,gilangputra,"Jikalau PDI P tidak memajukan Jokowi sebagai Capres, JK bisa jadi pilihan rasional buat PDIP #pdip",2/21/2014 15:19,None,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",,1
-546240491,Fahrie_fahrial,@sabugaza @Arrniita @dina_ardiyanti @budimandjatmiko @rohmahismail yg pasti usulan menaker saat presiden megawati yaitu Yacob nuawea,2/21/2014 15:31,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0
1113928751,aku_avis,Saya calon presiden (ARB)... (rakyat) fokus donk urus kerugian yg LO bikin di LAPINDO!!! @tvOneNews  #pandaingomonginorangajalopada NGACA!!!,2/21/2014 22:16,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1
-160912423,jonianatha,"Sy pilih Jokowi u/ jadi gubernur, bkn presiden. Jokowi presiden? Mm. Bs ga ya hadapi Obama? Putin? Atau Ban Ki Moon? Ntr dicengengesin doang",2/22/2014 2:47,None,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",,1
1981352826,mahsina_se,RT @tutihand_: @HenrikoRoland @mahsina_se iya kita kan nga tahu apa skenario mega menggantung capres jokowi ? Mau naikkan puan maharani ?,2/22/2014 4:20,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
1591303782,yakusa1947,"Lbh takut lg kalau paket Capres Jokowi - Risma ya mbak@tutihand_: @yakusa1947 yach yach mega takut jokowi diambil prabowo atau ical""",2/22/2014 4:21,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
-1462458763,SaveIDN,"Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal: @SaveIDN jokowi jadi presiden itu terlalu cepat, nanti sj 2019""",2/22/2014 8:25,None,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0
1643850230,Presiden2014com,"RT @SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal: @SaveIDN jokowi jadi presiden itu terlalu cepat, nanti sj 2",2/22/2014 8:27,None,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,0
630362699,AddrianneSerlo,"#Jokowi!! ""@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal: @SaveIDN jokowi jadi presiden itu terlalu cepat, nan",2/22/2014 8:32,None,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,1
-1639078785,RadenAriSuryadi,"Pak @Prabowo08 lah@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? jokowi jadi presiden itu terlalu cepat, nanti sj 2019""""",2/22/2014 8:36,None,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
163789564,SaveIDN,"Nah! ""@AddrianneSerlo: #Jokowi!! ""@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal: jokowi jadi presiden itu terl",2/22/2014 8:42,None,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0
1194005859,SaveIDN,"Menurutku, syarat jadi Presiden itu mudah, hati dan kerjanya utk rakyat! Kalau rakyat percaya, jadilah Presiden! Prabowo punya itu? @doAmal",2/22/2014 8:52,None,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0
1905262615,narianabali1,@budimandjatmiko beritahu bu mega jngn2 lama tentukan capres jokowi,2/22/2014 8:56,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-8.52571053, 115.19597724",1
251757183,alrusmining,"@anismatta dong RT@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal: @SaveIDN jokowi jadi presiden itu terlalu cem",2/22/2014 9:44,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1
-1001885315,Presiden2014com,"RT @alrusmining: @anismatta dong RT@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal: @SaveIDN jokowi jadi presid",2/22/2014 9:57,None,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,0
2098289384,kasanmulyono,"Pak @iskan_dahlan dong ""@alrusmining: @anismatta dong RT@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal",2/22/2014 9:59,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
149547088,Presiden2014com,"RT @kasanmulyono: Pak @iskan_dahlan dong ""@alrusmining: @anismatta dong RT@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto",2/22/2014 10:23,None,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,1
844945641,HarryGreen75,"Yg paling pantas @caisarjuniarri YKS ""@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal: @SaveIDN jokowi jadi",2/22/2014 10:36,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
1297219539,Presiden2014com,"RT @HarryGreen75: Yg paling pantas @caisarjuniarri YKS ""@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal: @SaveI",2/22/2014 10:57,None,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,0
-2042459251,DemiToba,Dede Yusuf ajak masyarakat Jabar dukung Dahlan Iskan Capres Demokrat - 'Dia paling layak jadi Presiden ... | Dahlan Iskan Presidenku  1/27,2/22/2014 15:17,None,"<a href=""http://longtweetsplitter.com/?source=twitter"" rel=""nofollow"">LongTweetSplitter</a>",,1
-354747033,GariniRs,RT @DemiToba: Dede Yusuf ajak masyarakat Jabar dukung Dahlan Iskan Capres Demokrat - 'Dia paling layak jadi Presiden ... | Dahlan Iskan Pre,2/22/2014 15:23,None,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,1
81420190,panca66,"Aman, ada presiden Jokowi #eh RT @yogihartarto: Mdh2an 2015 Indonesia nggk alami hal yg sm RT @Reuters: Ukraine parliament votes to dismiss",2/22/2014 15:41,None,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",,1
-411729422,yogihartarto,"Plus buzzer2 nya ya ? :) @panca66: Aman, ada presiden Jokowi #eh RT @yogihartarto: Mdh2an 2015 Indonesia nggk alami hal yg sm",2/22/2014 15:50,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1
109580439,panca66,"86 RT @yogihartarto: Plus buzzer2 nya ya ? :) @panca66: Aman, ada presiden Jokowi #eh RT @yogihartarto: Mdh2an 2015 Indonesia nggk alami hal",2/22/2014 15:53,None,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",,1
-2109374803,pehawege,"Jika. Janji. Nggak layak dipercaya. ""@temponewsroom: Nasional - Jika Jadi Presiden, Prabowo Janji Tambah Anggaran KPK""",2/22/2014 16:10,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
-58764228,chanhsung,"Janji RT @idbreakingnews: #indonesia Jika Jadi Presiden, Prabowo Janji Tambah Anggaran KPK: Menurut Prabowo, dengan anggaran dan jumlah ...",2/22/2014 16:12,None,"<a href=""https://play.google.com/store/apps/details?id=com.dwdesign.tweetings&hl=en"" rel=""nofollow"">Tweetings for Android</a>",,1
-1306804759,ShamMoriggan,"Jika Jadi Presiden, Prabowo Janji Tambah Anggaran KPK",2/22/2014 16:13,None,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
-1494183146,masbedjo,"kalo PDIP 'deklarasi' capres Jokowi sblm pileg, mungkin akan segera ketahuan mana pendukung asli n mana yg palsu",2/22/2014 18:44,None,"<a href=""http://flwr.tk"" rel=""nofollow"">Spatz fr iOS</a>",,1
1643612321,ahsan_wahid,"Kalau perlu semua instrumen Bangsa ini diperkuat RT""@temponewsroom: Nasional - Jika Jadi Presiden, Prabowo Janji .",2/22/2014 19:08,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1
-1856486084,acer404,"Bersama sejumlah Capres, Jokowi buka jalan santai di Senayan",2/23/2014 3:05,None,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-1141633323,ganang_sandy,"RT @Indonesia_Esok: Ketika Presiden Megawati Soekarnoputri tak berkuasa, semua jasa dan darmanya dianggap tidak ada sama sekali. Dihujat di",2/23/2014 3:22,None,web,,-1
-981510938,primerrizal,Mau keluar rumah udh macet gara2 ada kunjungungan capres arb,2/23/2014 7:03,None,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>",,-1
512287460,hudan_m,@detikcom syaratnya gampang capres jokowi cawapresnya ibu risma...dijamin deh menang hbs itu bubarin deh partainya,2/23/2014 12:19,None,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",,1
1871854055,ayahnya_azzahra,@detikcom capres jokowi masih prematur. DKI jadi kawah condro dimuko buat jokowi. Saat ini jokowi belum teruji dan blm lulus menangani DKI,2/23/2014 12:33,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
-2126904750,semiaji_w,"@_Derita_Rakyat @IniBang_Is Hehe,waktu masih Kolonel,Pramono Edhie Ajudan Presiden Megawati tuuh,lupa neh doi",2/23/2014 13:01,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
1763729996,yolandaputraa,"Capres : prabowo , wapres : ahok ! (Y)",2/23/2014 16:46,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
2043002395,pemudapunyaide,ex: capres Aburizal Bakrie yg membuat sebuah wadah bagi anak muda yg ingin mengekspresikan kreativitasnya di dlm Epicentrum Kebangsaan #18,2/24/2014 5:10,None,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,1
-2051161294,papahlauren,@francisma udah baca kalau presiden prabowo yg tidak sesuai expektasi pasar paling downgrade ke 4550 akhir tahun 2014,2/24/2014 7:03,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
-2026874090,dian_dinar,Mengapa Megawati masih ingin mencalonkan diri sebagai Presiden? Wiranto juga? Padahal rasanya ini sudah kali ketiga beliau mencalonkan diri.,2/24/2014 7:05,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0
